id,title,image,DE,AR,EN,FR,comment
ID 2046,ʿwʿw,https://app.vega-lexique.fr/api/files/4d0a2f48-f55b-45cc-a800-785100a4f36a.svg,Ring,خاتم,ring,bague,"Variante graphique de jwʿw « bague (de récompense) » ; voir notamment Erman, « Assimilation des ʿAjin an andre schwache Konsonanten », ZÄS 46, 1909, p. 100.
Cf. également ʿʿ « bague » et ʿwʿw « (sens inconnu) »."
ID 2047,wȝs,https://app.vega-lexique.fr/api/files/07a2e480-cfb7-4fd5-b82c-58cc01ed8f05.svg,(eine Unterabteilung einer Phyle),(تقسيمة ما لفيلق),(a subdivision of a phyle),(une subdivision de phylé),"Attesté uniquement dans les Archives d’Abousir (= pLouvre E 25416 C).
Subdivision de la phylé tȝ-wr ; cf. ibid., p. 566.
L'autrice (op. cit., p. 669) traduit « prospérité » ; cf. wȝs « exercer un pouvoir, détenir un pouvoir ; devenir heureux ».
Voir aussi ḥs « (une subdivision de phylé) »."
ID 2048,ʿwbb.w,https://app.vega-lexique.fr/api/files/c55c1334-031b-40f8-8661-5200eb86dab4.svg,(Fischen),(أسماك ما),(fishes),(poissons),"Attesté uniquement dans le conte du Paysan éloquent (= pBerlin ÄM 3023 + pAmherst I), B1, 260, au pluriel ; cf. Parkinson, The Tale of the Eloquent Peasant, Oxford, 1991, p. 33.
Pour Parkinson (The Tale of Sinuhe and Other Ancient Egyptian Poems 1940-1640 BC, Oxford, 1998, p. 69), ce mot doit se lire wbbw, le signe du bras appartenant au mot précédent ; voir ḫȝḫ / ḫȝḫʿ « harponner ».
De son côté, Mathieu (La Littérature de l'Egypte ancienne III, Paris, 2023, p. 412), ne le traduit pas. 
Voir également Mathieu, « Une formation de nom d'animaux (ABCC) en égyptien ancien », BIFAO 104, 2004, p. 380."
ID 2049,ʿwn,https://app.vega-lexique.fr/api/files/35f1702f-9877-4205-a6fa-164d82706c98.svg,habgierig sein; betrügen; plündern,أصبح جشعاً ؛ غافَلَ ، أَحْبَطَ ؛ سَرَق ، سَلَب,to be greedy; to deceive; to rob,être avide ; tromper ; voler,"Cf. ʿwnw « fourbe ; pillard », ʿwn.t « avidité, cupidité », ʿwn.t « avide ; cupide » et ʿwnty « avide ».
Voir également ʿwnwn « escroquer », ʿwn-jb « (être) avide, cupide » et ʿwn(.t)-jb « avidité, cupidité »."
ID 2100,ȝḫ / šȝ,https://app.vega-lexique.fr/api/files/e0bd9c07-d6ed-478c-b9a5-b559a56fbaed.svg,(ein Teil des Rindes),(جزء ما من الثور),(a part of the ox),(une partie du bœuf),"Attesté uniquement dans l'Onomasticon du Ramesseum (= pRamesseum D = pBerlin ÄM 10495), 309 ; cf. Gardiner, AEO, pl. IVA.
Pour l'auteur, lecture incertaine du mot.
Pour Hannig (ÄWb II, 2420 {32061}), probable occurrence de šȝ.t « (une partie du cou ?) »."
ID 2101,w(ȝ)tm,https://app.vega-lexique.fr/api/files/0172f8d1-544a-4608-9e69-bde88a48d2f9.svg,(Bedeutung unbekannt),(معنى غير معروف),(meaning unknown),(sens inconnu),"Verbe. 
Attesté uniquement dans le pAnastasi I (= pBM EA 10247, ro 7, 3) et ses parallèles : cf. Fischer-Elfert, Die Satirische Streitschrift des Papyrus Anastasi I., KÄT 7, 1983, p. 70. 
Voir également le commentaire de Fischer-Elfert (Die Satirische Streitschrift des Papyrus Anastasi I. Übersetzung und Kommentar, ÄgAbh 44, 1986, p. 58 et 64-65 [y])."
ID 2102,bhȝ,https://app.vega-lexique.fr/api/files/c2738de1-f835-406f-87f9-c2d347eff148.svg,"fliehen, aufgeben, kehrt machen",هَرَب ، كَفَّ ، تَرَكَ ، رَجِع,"to flee, to give up, to turn back","fuir, abandonner, se retourner, faire demi-tour","Au sujet de ce mot, voir Meeks, « Dictionnaires et lexicographie de l’égyptien ancien. Méthodes et résultats », BiOr 56 n°5/6, 1999, col. 579.
Cf. bhn « fuir », bhȝ « fuite », bh « (sens inconnu) », bhȝw « réfugié, fuyard », bht « adversaire, ennemi » et sbhȝ « faire fuir ».
Voir également jbhȝhjtj / jbhȝhtj / jbhȝtj
 « (un serpent) »."
ID 2103,ʿwg,https://app.vega-lexique.fr/api/files/15a22fe4-b3ae-4020-ba46-e001e15df20c.svg,"rösten, dörren",حَمَّصَ,to roast,"rôtir, torréfier","Voir également ʿg.t / ʿg.wt « céréales torréfiées », ʿwg « chaleur (?) », ʿgȝ « rôtir » et ʿwḫ « devenir brûlé »."
ID 2104,bnn,https://app.vega-lexique.fr/api/files/ae10c7f4-85fb-4152-a8c0-957bf71e98d6.svg,(die Feinde) übergreifen,دَرَأَ ، دَفَعَ (الأعداء),to drive back (foes),refouler (les ennemis),"Cf. bnn « déborder ; gonfler »."
ID 2105,ȝḫ,https://app.vega-lexique.fr/api/files/567c0fbc-2b20-43c8-9daf-855cbe1a9227.svg,Überfluss,فَيَضَان,flood,inondation,"Attesté uniquement en CT VII, 118f [914] (B1C).
La version D1C donne wȝḫ « verdure, végétation ; inondation »."
ID 2106,psḏ,https://app.vega-lexique.fr/api/files/a8b42b80-a670-413c-8c7f-742fadd4400f.svg,Kielbogen,شـَلـَمان ، إطرَبل ، الخشبة الرئيسية التي تحمل ضلوع المركب ، العمود الفقري للمركب,hogging-beam,arc de la carène,"Le mot signifie « l'épine dorsale » du bateau et dérive du substantif psḏ / psḏ.t / psd « dos, colonne vertébrale »."
ID 2107,wȝṯ / wṯ,https://app.vega-lexique.fr/api/files/f3c94aa2-9526-43b4-b175-6abb5d4deffa.svg,(Bedeutung unbekannt),(معنى غير معروف),(meaning unknown),(sens inconnu),"Substantif. 
Attesté uniquement dans le pBM EA 10068, ro 3, 7 et 6, 5 (cf. Peet, The Great Tomb-Robberies of the Twentieth Egyptian Dynasty, Oxford, 1930 [réimpr. Hildesheim, New York, 1977], p. 89, 92 et 100, n. 12 ainsi que pl. X et XII)."
ID 2108,wȝdw,https://app.vega-lexique.fr/api/files/a3f77a45-669a-4af3-a35f-85192655a8f8.svg,(eine Pflanze),(نَبَات ما),(a plant),(une plante),"Attesté uniquement dans pEbers 77, 14 [Eb 511] ; cf. Grundriss 5, p. 133.
Voir aussi Bardinet, Les papyrus médicaux de l'Égypte pharaonique, Paris, 1995, p. 338 et Westendorf, Handbuch Medizin, p. 651."
ID 2109,bnnw.t,https://app.vega-lexique.fr/api/files/af8111ba-3e7f-4b92-8d8c-9eac0067a6a6.svg,Zeugungskraft,قُدرة تَنَاسُلِيّة ، قُدرة إنجابية,procreative force,puissance procréatrice,"Attesté uniquement dans les Aventures de Sinouhé, dans la version préservée sur l'oAshmolean Museum 1945.40, vo, 13 (Koch, Die Erzählung des Sinuhe, BiAeg 17, 1990, p. 61, 10). La version parallèle pBerlin 3022, 190 (ibid, p. 61, 9) donne bȝȝw.t « virilité, puissance sexuelle ».
Cf. également bnn « semence »."
ID 2110,ʿwg,https://app.vega-lexique.fr/api/files/d1c41c36-afd9-435f-8950-ad255521441e.svg,Hitze (?),حَرارة (؟),heat (?),chaleur (?),"Attesté uniquement dans le temple d'Opet ; cf. de Wit, Les inscriptions du temple d’Opet, à Karnak, BiAeg 11, 1958, p. 80. 
Lecture de Wit (Les inscriptions du temple d’Opet, à Karnak III, BiAeg 13, 1968, p. 38, n. 9).
Comparer avec ʿwg « rôtir, torréfier ».
Voir également ʿwḫ « devenir brûlé », ʿg.t / ʿg.wt « céréales torréfiées » et ʿgȝ « rôtir »."
ID 2111,rwj.t,https://app.vega-lexique.fr/api/files/55333dac-5d76-44ec-bc30-1f3f602c3065.svg,Unterbrechung,مُقَاطَعَةٌ ، تَعْطِيل,interruption,interruption,"Cf. rwj « partir, quitter ; se déplacer ; s'éloigner ; expulser »."
ID 2112,w(ȝ)ḏ,https://app.vega-lexique.fr/api/files/fd38d004-f2ce-42c6-82b6-f78f556e6a3e.svg,zuweisen,خَصَّصَ ، أَفْرَدَ,to assign,assigner,"Attesté uniquement à Médinet Habou   (= KRI V, 28, 4 ; cf. traduction dans KRITA 5, 2008, p. 24).
Probablement même mot que wḏ « ordonner, commander, décréter ; attribuer, assigner »."
ID 2113,mȝʿ,https://app.vega-lexique.fr/api/files/e0f9f652-c3f4-4c09-a9b4-1ff068214f28.svg,"führen, leiten; aussenden; ausstrecken (ein Körperteil)",قَادَ ، وَجَّهَ ؛ أرسَلَ ؛ مَدَّ (جُزء ما من الجِسم),"to guide, to lead; to send; to extend (a limb)","conduire, diriger ; envoyer ; tendre, étirer (une partie du corps)","Nuance dérivée de mȝʿ « vrai, juste, véritable ; devenir juste, se trouver en ordre ». 
Dans l’épithète Mȝʿw « le Dirigeant » (LGG III, 231c).
Cf. mȝʿ « tendre un cordage, haler », mȝʿ « naviguer (à la voile) » et mȝʿw « bonne direction ; clauses, dispositions ». 
Voir également qrf « courber, incurver, contracter, resserrer »."
ID 2114,wȝḏ,https://app.vega-lexique.fr/api/files/1c3883d3-e26e-4126-ad1e-bc4c226314af.svg,pflanzen (?),زَرَعَ (؟),to plant (?),planter (?),"Attesté uniquement sur pBM EA 10412, vo, l. 2 : cf. Černý, Late Ramesside Letters, BiAeg 9, 1939, p. 56 [36] ; Wente, Late Ramesside Letters, SAOC 33, 1967, p. 70 ; id., Letters from Ancient Egypt, WAW 1, 1990, p. 176 [291] ; Janssen, Late Ramesside Letters and Communications, HPBM 6, 1991, pl. 42."
ID 2115,bnr,https://app.vega-lexique.fr/api/files/d51bd2c4-7be1-4ea6-81cd-8cbe577af6fa.svg,(ein Stoff),(قُماش ما),(a fabric),(une étoffe),"Attesté uniquement dans le temple de Dendara (Dend. I, 63, 17)."
ID 2116,mȝd,https://app.vega-lexique.fr/api/files/3be4eff8-390f-46b5-a5b7-3e86020fe815.svg,(ein Mineral),(مَعدَن ما),(a mineral),(un minéral),"Attesté uniquement dans pEbers 69, 20 [Eb 511], 72, 3 [Eb 545], 88, 17 [Eb 734], et dans pLouvre E 32847, vo 17, 16A (Bardinet, Médecins et magiciens, p. 221).
Notamment dans l'expression mȝd n/n(y) ʿnḫ « minéral-mad pour/de miroir ».
D'après Harris (Minerals, p. 171), peut-être la pierre ponce.
Voir également ḥḏ.t « poudre (?) »."
ID 2117,psdd,https://app.vega-lexique.fr/api/files/3a38db2e-1001-4df2-b307-6da055e41e09.svg,Hoden (des Seth),خُصْيَتا (المعبود سِت),testicles (of Seth),testicules (de Seth),"Attesté uniquement dans le temple d'Edfou.
Pour Meeks (« Dictionnaires et lexicographie de l'Égyptien ancien. Méthodes et résultats »), BiOr 56, 1999, col. 580), le signe du siège ou natte (Q1) pourrait être une erreur de gravure pour celui du support de vase annulaire en poterie ajourée (W11). Le mot serait ainsi une occurrence de gs.ty « testicules ».
Pastille rouge pour le TLA qui renvoie à ce terme."
ID 2118,ʿg.t / ʿg.wt,https://app.vega-lexique.fr/api/files/8daa256e-07ec-45bd-a62f-b70654f603b4.svg,Röstkorn,حُبوب مُحَمَصَة,roasted cereals,céréales torréfiées,"Substantif le plus souvent au pluriel.
Voir l'étude de Verhoeven, Grillen, p. 65-73.
Cf. ʿwg « rôtir, torréfier », ʿwg « chaleur (?) » et ʿgȝ « rôtir ».
Voir également ʿḫr.t « (un fruit) »."
ID 2119,wȝḏ,https://app.vega-lexique.fr/api/files/e06aac31-49f8-4380-9584-24603ebc2ba7.svg,Papyrus-Pflanze; Papyrus-Zepter,نبات البردي ؛ صولجان بردي الشكل,papyrus plant; papyrus scepter,papyrus ; sceptre papyriforme,"Notamment dans le titre ḫw-wȝḏ « (un titre de prêtre) ».
Également dans l'expression šsp wȝḏ « recevoir / prendre le sceptre papyriforme ».
Aussi dans l’épithète snḥ(w).t wȝḏ, « celle qui s’enroule autour du papyrus » (= un serpent).
Cf. wȝḏ « colonne papyriforme », wȝḏ « (une amulette papyriforme) » et wȝḏ « (une partie du filet de pêche ?) ».
Voir aussi šnʿ « (une plante) »."
ID 2120,ʿgȝ,https://app.vega-lexique.fr/api/files/36771a43-3559-4564-8fd3-817d7ecde1ab.svg,rösten,شَوَىَ ، حَمَّصَ,to roast,rôtir,"Tous les dictionnaires renvoient à ʿwg « rôtir, torréfier ». 
Voir également ʿwḫ « devenir brûlé », ʿwg « chaleur (?) » et ʿg.t / ʿg.wt « céréales torréfiées ». "
ID 2121,wȝḏ,https://app.vega-lexique.fr/api/files/7a7c93f9-3abc-4737-ade7-1bc35f89e65c.svg,"Spross, Sohn",سليل ، ابن,"offspring, son","rejeton, fils","Voir wȝḏ « devenir vert, frais, florissant ; prospérer, faire prospérer ; vert, frais, florissant, prospère »."
ID 2122,psgr,https://app.vega-lexique.fr/api/files/c189138a-a843-4572-8b61-ffb34436a4c3.svg,(Bedeutung unbekannt),(معنى غير معروف),(meaning unknown),(sens inconnu),"Attesté uniquement dans la stèle Caire CG 34185 (Lacau, Stèles du Nouvel Empire, CGC, 1926, p. 231-232 et pl. LXIX). 
Employé dans la séquence : sḏm-ʿš m tȝ s.t pȝ psgr « le serviteur dans la place du ... »."
ID 2123,ʿwḫ,https://app.vega-lexique.fr/api/files/4700dcaf-0f7f-46fc-a762-1583b6c39640.svg,verbrannt werden,حُرِقَ,to be scorched,devenir brûlé,"Attesté uniquement en CT V, 12d [359].
Comparer avec ʿwg « rôtir, torréfier », ʿwg « chaleur (?) » et ʿḫ « brûler ; s'évaporer ». 
Voir également ʿgȝ « rôtir »."
ID 2124,rwḏ,https://app.vega-lexique.fr/api/files/1dfe8ef6-a2cb-4c69-8f8b-c962a134d382.svg,(ein Fisch),(سَمَكة ما),(a fish),(un poisson),"Attesté uniquement dans l'Onomasticon du Ramesseum (= pBerlin ÄM 10495), l. 151 ; voir Gardiner, AEO, pl. 2 (151).
La restitution des deux premiers signes est proposée par Hannig. Pas de commentaire de Gardiner sur cette attestation."
ID 2125,bḥ,https://app.vega-lexique.fr/api/files/7f7992c1-ccca-4b47-bc34-8e18cf844d77.svg,"Frondienst; zwingen, beherrschen",سُخرَة ، عَمَلٌ بالإكراه ؛ أَرْغَمَ ، أَكْرَهَ ، قَسَرَ ، تَحَكَّمَ ، اِستبدَّ,"forced labour, corvée; to compel, to dominate","travail forcé, corvée ; contraindre, dominer","Meeks (AnLex 77.1294 ; 77.1295) et le TLA distinguent deux entrées différentes pour ce terme : « contraindre » et « corvée ».
Voir également bḥqȝ « (sens inconnu) »."
ID 2126,bḥn,https://app.vega-lexique.fr/api/files/1ce9362c-3ac1-4c98-bfb5-dd603f895c31.svg,(ein Hund),(كَلب ما),(a dog),(un chien),"Attesté uniquement dans LdM 24.
Voir bḥn « aboyer, hurler »."
ID 2127,bḥn,https://app.vega-lexique.fr/api/files/4602c056-f8e2-4499-863a-97ea128ca718.svg,"bellen, brüllen", صاحَ ، عَوَى ، نَبَحَ,"to bark, to howl","aboyer, hurler","Cf. bḥn « (un chien) »."
ID 2128,bḥn.w,https://app.vega-lexique.fr/api/files/8dfb832d-550f-42c0-b60f-9038d83b1bab.svg,(Schlangen),(ثعابين ما),(snakes),(serpents),N/A
ID 2129,bḥs,https://app.vega-lexique.fr/api/files/1b163516-d3fa-4e7c-8924-164e77145408.svg,Kalb,عِجْل,calf,veau,"Notamment dans les expressions : 
bḥs jrty « veau de lait » ;
bḥs ḫȝbw « veau sans dent (?), veau nouveau-né (?) ; petit de l'hippopotame (?) » ;
bḥs ḫwrr « petit du taurillon-khourer (?) » ; 
ḥwj bḥs.w « conduire les (quatre) veaux ».
Cf. bḥs.t « veau femelle, génisse » et bḥs « (une pierre) ».
Voir également jjḥs.w « veaux », wḥs.wt « prédateurs (?) », ḥs « veau (?) » et ḫȝḏ « veau , taurillon (?) »."
ID 2130,ȝḫ,https://app.vega-lexique.fr/api/files/b1a7d182-aeae-4d4e-ae6a-5192e888420b.svg,Ach-Eigenschaft,الجوهر -آخ,akh-quality,qualité-akh,"Qualité propre aux dieux, aux défunts et au roi ; cf. Englund, Akh : Une notion religieuse dans l’Égypte pharaonique, Boreas 11, 1978.
Voir ȝḫ / ȝḫ.t « esprit-akh » et ȝḫ « devenir un esprit-akh ; devenir utile, profitable, efficient ».
Voir également ȝḫ « renommée » et ȝḫ « utilité »."
ID 2131,bḥs.t,https://app.vega-lexique.fr/api/files/20e0e7dc-3f0a-4889-9130-ac747cdb0e18.svg,"weibliches Kalb, Färse",عِجْلَة ، بَقَرَةٌ صَغِيرَة,"female calf, heifer","veau femelle, génisse","Voir bḥs « veau »."
ID 2132,psgw,https://app.vega-lexique.fr/api/files/9013e751-f6a0-4e80-a431-6087104326cd.svg,(ein Nutzholz),(خَشَب ما),(a wood),(un bois),"Attesté uniquement dans les Annales de Thoutmosis III à Karnak."
ID 2133,bḥs,https://app.vega-lexique.fr/api/files/ab89d139-39f3-4e94-98f0-cf5850a75bf0.svg,(ein Stein),(حَجَر ما),(a stone),(une pierre),"Attesté uniquement dans pHarris I (= pBM EA 9999), 4, 8 ; cf. Erichsen, Papyrus Harris I, BiAeg 5, 1933, p. 5, 5 ; Grandet, Harris I/2, pl. 4.
Grandet (op. cit., p. 20, n. 86) propose de le rapprocher de bḥs « veau » et de l'interpréter comme un adjectif signifiant « immaculé »."
ID 2134,bḥs,https://app.vega-lexique.fr/api/files/29fb140a-549c-4257-89d1-41fb83f8634c.svg,jagen,اِصْطادَ,to hunt,chasser,N/A
ID 2135,bḥqȝ,https://app.vega-lexique.fr/api/files/37e80e68-1d37-4733-af06-2adeee2532d6.svg,(Bedeutung unbekannt),(معنى غير معروف),(meaning unknown),(sens inconnu),"Attesté uniquement dans la Prophétie de Néferti (pPétersbourg 1116B et oCaire 25224), cf. Helck, Die Prophezeiung des Nfr.tj, KÄT 2, 1970, p. 47, XIIf.
Selon Meeks, il pourrait s'agir d'un verbe ou de deux mots distincts juxtaposés.
Pour une discussion sur ce terme, voir également Barta (« Zu einigen Textpassagen der Prophezeiung des Neferti », MDAIK 27, 1971, p. 44) qui propose la traduction « être exubérant (?) » tout en admettant que bḥqȝ pourrait être décomposé en bḥ « travail forcé, corvée ; contraindre, dominer » et qȝj « devenir haut, s'élever ; élevé, haut »."
ID 2136,ʿw,https://app.vega-lexique.fr/api/files/c0f8c1f8-85d4-442f-812a-2505d143bc57.svg,(Bedeutung unbekannt),(معنى غير معروف),(meaning unknown),(sens inconnu),"Attesté uniquement dans Pyr. 1456a [570] (P/V/W 30) ; cf. Berger-el Naggar, Leclant, Mathieu, Pierre-Croisiau, Les Textes de la pyramide de Pépy Ier, MIFAO 108/2, pl. XX. 
Dans la séquence jr ʿw « à côté (?) (de quelqu'un) ».  
Pour Allen (The Ancient Egyptian Pyramid Text, WAW 23, 2005, p. 178 [P510]), à rapprocher de ʿw.t « sceptre ; bâton de berger ». "
ID 2137,ȝsnn,https://app.vega-lexique.fr/api/files/e414b652-5122-43a5-ab87-7ad8ce4be29d.svg,geschmeidig sein,لَانَ ،  صارَ لَيِّنًا,to be softened,devenir assoupli,"Attesté uniquement en Dend. X, 220, 7. La lecture n'est cependant pas certaine."
ID 2138,mȝd.t,https://app.vega-lexique.fr/api/files/e232a883-4354-4cc2-9c2a-9d55f945c2c0.svg,(ein Priesterintitel),(لقب ما لكاهنة),(a title of priestess),(un titre de prêtresse),"Attesté uniquement dans le temple de Médinet Habou ; cf. The Epigraphic Survey, Medinet Habu IV. Festival Scenes of Ramses III, OIP 51, 1940, pl. 209 ; KRI V, 212, 16."
ID 2139,mȝdw,https://app.vega-lexique.fr/api/files/2fcbc426-1f72-4727-9381-ef5d7f55cd5c.svg,(Bedeutung unbekannt),(معنى غير معروف),(meaning unknown),(sens inconnu),"Attesté uniquement dans une Maxime de Ptahhotep (= pPrisse = pBN 183-194, 13, 2).
L'identification du déterminatif en hiératique est problématique. La première graphie est la transcription traditionnelle ; cf. Žabá, Les Maximes de Ptahhotep, Prague, 1956, p. 49. 
La seconde est proposée par Vernus (« Le vizir et le balancier. À propos de l’Enseignement de Ptahhotep », dans Berger, Mathieu (éd.), Études sur l’Ancien Empire et la nécropole de Saqqâra dédiées à Jean-Philippe Lauer, OrMonsp 9, 1997, p. 437-443), qui lit ainsi mȝwḏ « palanche ; perche », dans le sens de « balancier ».
Pastille rouge pour le TLA, qui renvoie à mȝwḏ « corvée »."
ID 2140,pss.t,https://app.vega-lexique.fr/api/files/5978788c-c85a-4029-8d33-33dfc9aa1300.svg,kleine Kugel,كُرَيَّة,pellet,boulette,"Entrée à supprimer.
Relevé dans pEbers 64, 3 [Eb 423] (Grundriss 5, p. 78).
Le parallèle pEbers 63, 11 [Eb 430], donne pds.t « boulette ; orgelet », suggérant ainsi que pss.t est une corruption."
ID 2141,pss,https://app.vega-lexique.fr/api/files/d9b3a37b-d5fe-442a-bf20-9446b975408a.svg,arbeiten; sich abmühen,اِشْتَغَلَ ، عَمِلَ ؛ سَعى,to work; to exert oneself,travailler ; s'efforcer,"Seul le Wb interprète la seconde graphie du catalogue, qui correspond à pAnastasi IV (= pBM EA 10249), ro 14, 10 (cf. Gardiner, Late Egyptian Miscellanies, BiAeg 7, 1937, p. 51), comme un verbe. Pour les autres outils lexicographiques, il s'agit du substantif pss « rendement du travail, entreprise, effort »."
ID 2142,psẖ / psḫ,https://app.vega-lexique.fr/api/files/5e6db79d-90c0-4122-bf55-0600f5dd0ffa.svg,Matte (?),حَصِيرَة (؟),mat (?),natte (?),"Attesté uniquement en CT I, 260f [61].
Probable variante graphique de psš.t / pš « natte »."
ID 2143,ʿwȝ,https://app.vega-lexique.fr/api/files/3f6409d8-c343-40fe-b7b8-a6df281855ec.svg,(Bedeutung unbekannt),(معنى غير معروف),(meaning unknown),(sens inconnu),"Substantif.
Attesté uniquement en CT III, 314a [237] (T1Be). Les autres versions présentent un terme ʿȝw compris par les traducteurs comme ʿȝ.w « colonnes » ou ʿȝw « différence ; excès ». Voir Faulkner, The Ancient Egyptian Coffin Texts I, 1973, p. 186 ; Barguet, Les Textes des Sarcophages égyptiens du Moyen Empire, LAPO 12, p. 56, et Carrier, Textes des Sarcophages du Moyen Empire égyptien I, Monaco, 2004, p. 579."
ID 2144,bḥ,https://app.vega-lexique.fr/api/files/1eca4317-e65c-4c2b-8eac-1e9f58bc9257.svg,(eine Pflanze),(نَبَات ما),(a plant),(une plante),"Attesté uniquement en Edfou VI, 66, 11-12.
Le Wb renvoie à nbḥw / nbḥḥ « (une plante) » et bḥḥ « (un plante) ».
Voir aussi ȝbḥw « (une plante) »."
ID 2145,bḥḥ,https://app.vega-lexique.fr/api/files/fe08bdef-0813-4df2-9671-2d8828239823.svg,(eine Pflanze),(نَبَات ما),(a plant),(une plante),"Le Wb renvoie à nbḥw / nbḥḥ « (une plante) » et à bḥ « (une plante) ».
Voir aussi ȝbḥw « (une plante) »."
ID 2146,bẖ(.t),https://app.vega-lexique.fr/api/files/878674d2-91c4-4907-a545-778d55b9f349.svg,Ader,,vein (of ore),filon,"Pour Aufrère (Univers Minéral, p. 68), dérive de bẖ « mettre au monde, donner naissance ; produire ».
Notamment dans la construction bẖ(.t) ʿȝ.t « grand filon, roche mère »."
ID 2147,bḥdw,https://app.vega-lexique.fr/api/files/13cf3aa7-8a8c-4acb-b4a0-ae097b940b72.svg,Thron,عَرْش,throne,trône,"Notamment dans les expressions :
bḥdw n(y) ḏʿm « trône d'électrum » ;
smȝ bḥdw « s'asseoir sur le trône ».
Voir bḥd « se faire introniser (?) »."
ID 2148,bḥd,https://app.vega-lexique.fr/api/files/e194e213-40e0-40d4-a2ad-27d4a3d5b0e0.svg,sich niederlassen (?),جُلِّسَ على العَرْش (؟),to be enthroned (?),se faire introniser (?),"Attesté uniquement en Edfou VII, 37, 5 et 179, 9.
Voir bḥdw « trône »."
ID 2149,ȝkw.t,https://app.vega-lexique.fr/api/files/1682d55c-99b2-453e-91e0-3609666b509d.svg,(eine Krankheit); Blasen (?),(مَرَض ما) ؛ بَثْرَات (؟),(an illness); blisters (?),(une maladie) ; cloques (?),"Attesté uniquement dans pEbers 71, 21 [Eb 543] (Grundriss 5, p. 430).
Cf. peut-être kȝkȝ.wt « éruptions de la peau, cloques »."
ID 2150,fd.t,https://app.vega-lexique.fr/api/files/6e9df42d-6f68-4220-bba5-0a489c964ebc.svg,Fest des vierten Tages,عيد أو اِحتفال اليوم الرابع,fourth-day festival,fête du quatrième jour,"Attesté en CT IV, 372b [345] (S2C, S5C, B15C, B1C, B2L, B1P, B2Bo, B4Bo), et VI, 158n [557] (B2Bo, B4Bo).
Noter que Hannig (ÄWb II, p. 171 {49932}) enregistre ces occurrences sous la variante jfd.t « fête du quatrième jour ».
Cf. également fdw « quatre »."
ID 2151,ʿwȝ.t,https://app.vega-lexique.fr/api/files/30881477-722c-4458-9b31-34ef545ad1f4.svg,(ein Teil des menschlichen Körpers),(عُضو ما من الجِسم),(a part of the human body),(une partie du corps humain),"Mot à supprimer.
Relevé en CT IV, 396b [353].
Graphie présentée par Meeks. Cependant, le signe du lambeau de chair (F51) se rapporte au nom d’Osiris mentionné juste après (cf. LGG II, 528c-534a). 
Pour Faulkner (The Ancient Egyptian Coffin Texts I, Warminster, 1973, p. 285), ʿwȝ.t pourrait désigner « l'oeil », tandis que pour Hannig (ÄWb II, p. 489 {4914}), Borghouts, van der Plas (CTWI, p. 50) et le TLA, il s'agit d'une occurrence de ʿwȝj « voler, piller ». "
ID 2152,psḫ.t,https://app.vega-lexique.fr/api/files/e2da885f-5387-45a4-8b5e-f3f30bc26675.svg,(ein Grabteil),(جُزء ما من المقبرة),(a part of the tomb),(une partie de la tombe),"Attesté uniquement sur oGardiner 42, l. 7 (Černý, Gardiner, Hieratic Ostraca I, Oxford, 1957, pl. XVII-XVIIA, 1)."
ID 2153,ʿwty,https://app.vega-lexique.fr/api/files/5cb4e5e6-99b8-4658-b9e4-cca1fedb3e42.svg,"Schriftstück, Buchrolle",وَثِيقَة ، لَفَّة من البردي,"document, papyrus roll","document, rouleau de papyrus","Lesko et le TLA renvoient à ʿr.t « rouleau (de papyrus ou de cuir) ».
Voir également wʿr.t « document »."
ID 2154,ȝst,https://app.vega-lexique.fr/api/files/bf256bcc-d46a-48bb-b310-dd644b3f1046.svg,(Bedeutung unbekannt),(معنى غير معروف),(meaning unknown),(sens inconnu),"Attesté uniquement dans les Textes des Sarcophages.
Cette lecture, relevée par van der Molen (HDECT), semble appuyée par Faulkner (AECT II, 251, n. 9).
Carrier (Textes des Sarcophages, p. 774-775), de son côté, propose de lire ce terme Nbty.w (?) « Ombites (?) ». En effet, pour l'auteur, le signe nbw (S12) précédant la graphie ferait partie du mot, tandis que celui du vautour percnoptère (G1) serait en réalité un busard (G4) valant pour le trilitère tyw.
Enfin, Barguet (LAPO 12, p. 453) propose de découper encore différemment les hiéroglyphes : ne tenant ainsi pas compte du signe ȝ, il propose de lire le présent terme Sty.w. Pour lui, il s'agirait en réalité d'une occurrence de Sty.w « Sétyou, Nubiens (un peuple) ». Cette interprétation est vraisemblablement fondée sur les graphies propres aux versions S1Ca et S1Cb. 
En effet, dans le cas de la S1Ca, on relève les signes de la forme archaïque de l'arc T10 (Aa32) et des trois collines (N25), tous deux caractéristiques du terme Sty « Nubie » et des vocables qui en dérivent. Cette écriture fait écho à celle de la version S1Cb utilisant le hiéroglyphe du visage de profil D19 simplifié (D20) connu pour être régulièrement confondu en hiératique avec ledit signe de la forme archaïque de l'arc T10 (Aa32).
En tenant compte de ce postulat, on peut également noter que le binôme formé par ce terme et Šsmw / Šsmwty.w  « (un peuple) » pourrait illustrer une opposition Nord / Sud (Sinaï / Nubie), laquelle répondrait peut-être en miroir à celle présente dans la séquence suivante entre ḏw « montagne, colline, gebel » et ḥʿpy « crue, inondation ; Nil »."
