id,title,publication_date,status,image,DE,AR,EN,FR,comment,fuente de transliteración
ID 10078,jtn,"Published the Jul 27, 2020 at 14:35",wrong,https://app.vega-lexique.fr/api/files/50c457e1-b0cb-4ec2-945b-0368d576323a.svg,(Bedeutung unbekannt),(معنى غير معروف),(meaning unknown),(sens inconnu),"Mot à supprimer.Relevé dans les Chants d’Isis et Nephthys du pBremner-Rhind (= pBM EA 10188), 10, 23 ; cf. Faulkner, The Papyrus Bremner-Rhind, BiAeg 3, 1933, p. 19.Mauvaise transcription du Wb.À lire jdnw « représentant, substitut, délégué ; lieutenant ; régisseur » (2e graphie) ; cf. Smith, Traversing Eternity, Texts for the Afterlife from Ptolemaic and Roman Egypt, Oxford 2009, p. 113 et n. 86 ; Kucharek, Die Klagelieder von Isis und Nephthys in Texten der Griechisch-Römischen Zeit, AltTot 4, 2010, p. 177.","['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', None]"
ID 10079,jtn / jṯn,"Published the Jul 27, 2020 at 14:35",validated,https://app.vega-lexique.fr/api/files/36a03300-aa03-4363-b629-f44a9338e75a.svg,"sich widersetzen, sich auflehnen",عارَضَ ، تَمَرَّدََ,"to oppose, to rebel","s’opposer, se révolter","Notamment dans le composé jtn-jb / jṯn-jb « récalcitrant ».Cf. jtnw / jṯnw « adversaire, ennemi, opposant » et jtnw « réticence, difficulté, problème ; secret ».Voir peut-être sjṯn « assujettir (?) ».","['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', 'Faulkner (R.O.), A Concise Dictionary of Middle Egyptian, Oxford, 1962.', 'van der Molen (R.), A Hieroglyphic Dictionary of Egyptian Coffin Texts, ProblÄg 15, 2000.', 'Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).', 'Meeks (D.), Année Lexicographique. Égypte ancienne, 2e éd., Paris, 1998 (3 vol.).', 'Borghouts (J.Fr.), van der Plas (D.), Coffin Texts Word Index, PIREI 6, 1998.', 'Leitz (Chr.) et al., Lexikon der ägyptischen Götter und Götterbezeichnungen, OLA 110-116, 2002 (7 vol.).', None, None, 'Westendorf (W.), Koptisches Handwörterbuch. Bearbeitet auf Grundlage des Koptischen Handwörterbuchs von Wilhelm Spiegelberg, Heidelberg, 1977 (2e éd., 2008).']"
ID 10080,jtn-jb / jṯn-jb,"Published the Jul 27, 2020 at 14:36",validated,https://app.vega-lexique.fr/api/files/0e1a1b31-33d3-44bd-89cd-e10c82d68e50.svg,Widerspenstiger,مُعانِد ,recalcitrant,récalcitrant,"Mot composé formé sur jtn / jṯn « s’opposer, se révolter » et jb « cœur ; conscience ; volonté, désir ».Cf. jtnw / jṯnw « adversaire, ennemi, opposant » et jtnw « réticence, difficulté, problème ; secret ».","['van der Molen (R.), A Hieroglyphic Dictionary of Egyptian Coffin Texts, ProblÄg 15, 2000.', 'Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).', 'Meeks (D.), Année Lexicographique. Égypte ancienne, 2e éd., Paris, 1998 (3 vol.).', 'Borghouts (J.Fr.), van der Plas (D.), Coffin Texts Word Index, PIREI 6, 1998.', None]"
ID 10081,jtnw / jṯnw,"Published the Jul 27, 2020 at 14:38",validated,https://app.vega-lexique.fr/api/files/937c81c5-f07a-4a02-94bc-aab1dd1cf528.svg,"Widersacher, Feind, Opponent",مُنافِس ، عَدُوّ ، مُعادٍ ، مُعارِض ,"adversary, ennemy, opponent","adversaire, ennemi, opposant","Participe substantivé formé sur jtn / jṯn « s’opposer, se révolter ».Notamment dans l’épithète de Khnoum Jtnw-Pḏ.wt « Adversaire des Arcs » et dans le toponyme Jtnw-Pḏ.wt désignant la forteresse de Semna Est, également connue sous le nom de forteresse de Kouma, en Nubie.Cf. jtn-jb / jṯn-jb « récalcitrant » et jtnw « réticence, difficulté, problème ; secret ».","['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', 'Faulkner (R.O.), A Concise Dictionary of Middle Egyptian, Oxford, 1962.', 'Wilson (P.), A Ptolemaic Lexicon. A Lexicographical Study of the Texts in the Temple of Edfu, OLA 78, 1997.', 'van der Molen (R.), A Hieroglyphic Dictionary of Egyptian Coffin Texts, ProblÄg 15, 2000.', 'Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).', 'Meeks (D.), Année Lexicographique. Égypte ancienne, 2e éd., Paris, 1998 (3 vol.).', 'Borghouts (J.Fr.), van der Plas (D.), Coffin Texts Word Index, PIREI 6, 1998.', 'Leitz (Chr.) et al., Lexikon der ägyptischen Götter und Götterbezeichnungen, OLA 110-116, 2002 (7 vol.).', None, None, 'Westendorf (W.), Koptisches Handwörterbuch. Bearbeitet auf Grundlage des Koptischen Handwörterbuchs von Wilhelm Spiegelberg, Heidelberg, 1977 (2e éd., 2008).']"
ID 10082,jtnw,"Published the Dec 14, 2023 at 14:35",validated,https://app.vega-lexique.fr/api/files/0808eaa0-56d6-4805-a2df-b77a7c1968de.svg,"Widerstrebendes, Schwierigkeit, Problem; Geheimnis",حَيْرَة ، صُعوبة ، مُشْكِلة ؛ سِر,"reluctance, difficulty, problem; secret","réticence, difficulté, problème ; secret","Notamment dans la construction wḥʿ jtnw « résoudre un problème ».Cf. jtn / jṯn « s’opposer, se révolter », jtn-jb / jṯn-jb « récalcitrant », jtnw / jṯnw « adversaire, ennemi, opposant » et peut-être tnw « se montrer difficile, devenir pénible ».Voir également jtnw « (sens inconnu) ».","['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', 'Faulkner (R.O.), A Concise Dictionary of Middle Egyptian, Oxford, 1962.', 'Lesko (L.H.), A Dictionary of Late Egyptian, 2e éd., Berkeley, 2002-2004 (2 vol.).', 'Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).', 'Meeks (D.), Année Lexicographique. Égypte ancienne, 2e éd., Paris, 1998 (3 vol.).', None, None, 'Johnson (J.) (éd.), The Demotic Dictionary of the Oriental Institute of the University of Chicago, Chicago, 2002.', 'Westendorf (W.), Koptisches Handwörterbuch. Bearbeitet auf Grundlage des Koptischen Handwörterbuchs von Wilhelm Spiegelberg, Heidelberg, 1977 (2e éd., 2008).']"
ID 10083,jtn.wt,"Published the Jul 27, 2020 at 14:40",problematic,https://app.vega-lexique.fr/api/files/ec13f576-e4c8-4d40-b076-28c8eed58160.svg,(Bedeutung unbekannt),(معنى غير معروف),(meaning unknown),(sens inconnu),"Attesté en Edfou I2, 335, 7 (1re graphie) et en lacune dans le papyrus géographique de Tanis (= BM EA 10673), frag. 29 (cf. Petrie, « The Geographical Papyrus », dans Griffith, Petrie, Two Hieroglyphic Papyri from Tanis, ExcMem 9, 1889, pl. XI, frag. 29 ; 2e graphie).Dans le nom du serpent sacré de la 18e province de Basse-Égypte : Wr-jtn.wt.Pour Leitz (Die Gaumonographien in Edfu und ihre Papyrusvarianten. Ein überregionaler Kanon kultischen Wissens im spätzeitlichen Ägypten, Soubassementstudien III/1, SSR 9/1, 2014, p. 343 et n. 56), il pourrait s’agir d’une occurrence de jtnw « trou (?) (d’un serpent) ».Noter toutefois que Wilson considère que seul ce terme constitue le nom du serpent sacré.","['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', 'Wilson (P.), A Ptolemaic Lexicon. A Lexicographical Study of the Texts in the Temple of Edfu, OLA 78, 1997.']"
ID 10084,jtnw,"Published the Jul 27, 2020 at 14:40",problematic,https://app.vega-lexique.fr/api/files/f935de5d-8d68-4b72-bedb-f552ec1e9de9.svg,"Asche (?), Staub (?)",رَماد (؟) ، تُراب (؟),"ash (?), dust (?)","cendre (?), poussière (?)","Attesté uniquement en pEbers 98, 8 [Eb 849] ; cf. Grundriss 5, p. 528.Pour Meeks et Harris, même mot que jtnw « (sens inconnu) » et peut-être graphie de jwtn « sol, terre ; poussière ».Pastille rouge pour le TLA qui renvoie à jtn « sol, terre ; poussière ».Cf. jtnw « trou (?) (d'un serpent) ».","['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', 'Meeks (D.), Année Lexicographique. Égypte ancienne, 2e éd., Paris, 1998 (3 vol.).', None, None, 'Westendorf (W.), Koptisches Handwörterbuch. Bearbeitet auf Grundlage des Koptischen Handwörterbuchs von Wilhelm Spiegelberg, Heidelberg, 1977 (2e éd., 2008).', 'Vycichl (W.), Dictionnaire étymologique de la langue copte, Louvain, 1983.']"
ID 10085,jtnw,"Published the Jul 27, 2020 at 14:42",problematic,https://app.vega-lexique.fr/api/files/3355d171-2ee7-4906-bfd8-c02ac2b6593a.svg,(Bedeutung unbekannt),(معنى غير معروف),(meaning unknown),(sens inconnu),"Attesté uniquement dans pMutter und Kind (= pBerlin ÄM 3027), B 1, 6, 7 et 8 ; cf. Yamazaki, Mutter und Kind, p. 12 et pl. 2.Dans la construction jtnw n(y) h « iténou de la cour » désignant un remède permettant de soigner les problèmes d’estomac d’un enfant.Le Grundriss 7 propose un rapprochement avec jtnw « trou (?) (d’un serpent) ».Pour Meeks et Harris, même mot que jtnw « cendre (?), poussière (?) » et peut-être graphie de jwtn « sol, terre ; poussière ».Yamazaki (op. cit., p. 12 et 13, n. j), qui transcrit le déterminatif par le rouleau de papyrus scellé (Y1) et les trois traits horizontaux (Z2), considère qu’il s’agit plutôt d’une occurrence de jtnw « réticence, difficulté, problème ; secret » et traduit « secret ».Noter que pour Eaton (« jtn.w n h », GöttMisz 206, 2005, p. 29-32), ce terme pourrait être issu d’une paronomase entre jtnw « réticence, difficulté, problème ; secret » et jtnw « cendre (?), poussière (?) ».","['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', 'Deines (H. von), Westendorf (W.), Wörterbuch der medizinischen Texte, Grundriss der Medizin der Alten Ägypten 7, Berlin, 1961-1962 (2 vol.).', 'Meeks (D.), Année Lexicographique. Égypte ancienne, 2e éd., Paris, 1998 (3 vol.).', None, 'Vycichl (W.), Dictionnaire étymologique de la langue copte, Louvain, 1983.']"
ID 10086,jḥs,"Published the Jul 27, 2020 at 14:45",problematic,https://app.vega-lexique.fr/api/files/8f5c84df-d709-470b-a786-b58dd42f447c.svg,(ein Schimpfwort),(شَتيمة ما),(an insult),(une injure),"Attesté uniquement dans le mastaba de Ptahhotep ; cf. Davies, The Mastaba of Ptahhetep and Akhethetep at Saqqareh I, ASEg 8, 1900, pl. III.En légende d’un groupe de bouviers guidant son troupeau dans les marais. Les trois bouviers représentés sur le bateau interpellent celui qui est encore dans l’eau pour le mettre en garde contre le crocodile tapis juste devant lui : J jḥs, jw jb=k r šy ! « Ô ihes, sois attentif contre celui du lac (= le crocodile) ! ».Interprété comme une injure par les Wd et par le LÄ VII qui propose la traduction « fumier » (« Scheißer »).Altenmüller (« Kälberhirte und Schafhirte. Bemerkungen zur Rückkehr des Grabherrn », SAK 16, 1989, p. 6) et Grunert (« Vertrackt, aber nicht ''bekackt'' », GöttMisz 223, 2009, p. 64-65) rapprochent ce terme de mḥsḥs « bouseux », employé dans un contexte similaire.Pour Altenmüller (loc. cit.), ces termes désigneraient le bouvier chargé de s’occuper des veaux, notamment de les porter sur ses épaules lors de la traversée des marais.Il précise également que jḥs dériverait d’un verbe non attesté par ailleurs ḥs « déféquer », issu de ḥs « excréments, déjections », et associé à un yod prothétique (j). Il s'agirait peut-être du même mot que ḥs « (une injure) ».Pour Grunert (loc. cit.), mḥsḥs et jḥs dériveraient plutôt du verbe wḥs « couper, séparer ; abattre ; réprimer » pour désigner le bouvier qui « sépare » le veau de sa mère le temps de traverser le gué.",[None]
ID 10087,ḥnsk / ḥnks.t / ḥnskty / ḥnksty.t,"Published the Jul 27, 2020 at 14:45",validated,https://app.vega-lexique.fr/api/files/064764e8-64cf-44fa-a4ff-dcd305588b42.svg,Bezopfter / Bezopfte,رجُل ذو ضَفِيرَة / امرأة ذات ضَفِيرَة,braided man / braided woman,homme tressé / femme tressée,Nisbé dérivé de ḥnsk.t « tresse » ou de ses variantes ḥnk.t et ḥnksty « tresse ».Certaines occurrences montrent des graphies défectives.,"['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', 'Faulkner (R.O.), A Concise Dictionary of Middle Egyptian, Oxford, 1962.', 'Wilson (P.), A Ptolemaic Lexicon. A Lexicographical Study of the Texts in the Temple of Edfu, OLA 78, 1997.', 'van der Molen (R.), A Hieroglyphic Dictionary of Egyptian Coffin Texts, ProblÄg 15, 2000.', 'Hannig (R.), Ägyptisches Wörterbuch I. Altes Reich und Erste Zwischenzeit (HannLex 4), KAW 98, 2003.', 'Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).', 'Meeks (D.), Année Lexicographique. Égypte ancienne, 2e éd., Paris, 1998 (3 vol.).', 'Borghouts (J.Fr.), van der Plas (D.), Coffin Texts Word Index, PIREI 6, 1998.', 'Cauville (S.), Dendara I. Traduction, OLA 81, 1998.', 'Cauville (S.), Dendara II. Traduction, OLA 88, 1999.', 'Cauville (S.), Dendara III. Traduction, OLA 95, 2000.', 'Cauville (S.), Dendara IV. Traduction, OLA 101, 2001.', 'Leitz (Chr.) et al., Lexikon der ägyptischen Götter und Götterbezeichnungen, OLA 110-116, 2002 (7 vol.).', 'Cauville (S.), Dendara V-VI. Les cryptes du temple d’Hathor II – Index phraséologique, OLA 132, 2004.', None, None]"
ID 10088,ḥnq,"Published the Jul 27, 2020 at 14:46",validated,https://app.vega-lexique.fr/api/files/2ec87f57-8b68-4925-9e86-cbc7d55c83f4.svg,Ferment; Flüssigkeit,خَميرة ؛ سائِل,ferment; liquid,ferment ; liquide,"Principalement dans des offrandes.Cf. ḥ(n)q.t « bière ; cruche de bière » et ḥnq « couler, s’écouler ».Voir également ḥn « (sens inconnu) ».","['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', 'van der Molen (R.), A Hieroglyphic Dictionary of Egyptian Coffin Texts, ProblÄg 15, 2000.', 'Hannig (R.), Ägyptisches Wörterbuch I. Altes Reich und Erste Zwischenzeit (HannLex 4), KAW 98, 2003.', 'Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).', None]"
ID 10089,ḥnksty,"Published the Jul 27, 2020 at 14:47",validated,https://app.vega-lexique.fr/api/files/1bdcc9ad-5f70-44a2-9840-d19ce596a1af.svg,(eine Bezeichnung der Uräusschlange),(إشارة لصل ملكي ما),(a designation of the uraeus),(une désignation de l'uræus),"Attesté uniquement en Edfou I2, 424, 2 (1re graphie), et 548, 16 (2e graphie).Sens dérivé de ḥnksty « tresse ».Pour une construction similaire, cf. ḥr(y).t-tp « cheveux (?) ; parure de tête (?) ; perruque (?) » et ḥr(y).t-tp « (une désignation de l’uræus) ».","['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', None]"
ID 10090,ḥnq,"Published the Jul 27, 2020 at 14:47",validated,https://app.vega-lexique.fr/api/files/37724018-685a-405b-bc7f-9488fa4c8f33.svg,vernichten,دَمَّرَ,to devastate,dévaster,"Notamment pour parler des ennemis.L’occurrence relevée par Hannig en CT III, 396h [267] (S10C ; 4e graphie) est une erreur pour ḥnḥn « retenir, entraver » comme l'attestent les autres versions.","['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', 'Lesko (L.H.), A Dictionary of Late Egyptian, 2e éd., Berkeley, 2002-2004 (2 vol.).', 'Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).', 'Cauville (S.), Le temple de Dendara. Les chapelles osiriennes – Index, BiEtud 119, 1997.', None]"
ID 10091,ḥnq,"Published the Jul 27, 2020 at 14:49",validated,https://app.vega-lexique.fr/api/files/3f794683-f271-4d20-bfc5-6678d4eeab29.svg,fliessen,سالَ ، تدَفق,to flow,"couler, s'écouler","Attesté uniquement dans le temple d’Adydos ; cf. Mariette, Abydos. Description des fouilles exécutées sur l’emplacement de cette ville I, Paris, 1869 pl. 45 et 47.Pour parler d’une huile ou d’un onguent.Dans la séquence n ḥnq~n=s m ḥr=k « elle ne saurait s’écouler de ton visage ».Cf. ḥ(n)q.t « bière ; cruche de bière » et ḥnq « ferment ; liquide ».","['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', None, 'Westendorf (W.), Koptisches Handwörterbuch. Bearbeitet auf Grundlage des Koptischen Handwörterbuchs von Wilhelm Spiegelberg, Heidelberg, 1977 (2e éd., 2008).']"
ID 10092,ḥnk,"Published the Dec 15, 2023 at 15:51",validated,https://app.vega-lexique.fr/api/files/2d323462-b4bc-4b74-af30-0a7c8d7bd7e7.svg,"schenken, beschenken, vorstellen",قدَّمَ قُرباناً ، قَرَّب ، أهدَّىَ,"to offer, to make offerings, to present","offrir, faire une offrande, présenter","Terme générique pour toutes sortes de cadeaux ou d’offrandes destinés à un particulier, un roi, un défunt ou une divinité.Construit avec un complément d’objet direct ou au moyen de la préposition m « dans, sur, hors de, provenant de, avec, parmi ; au moyen de, par ; comme, en tant que ; quand ; jusqu'à ; si ; alors que ; pendant ; à cause de ».Notamment dans les constructions :ḥnk jrp « offrir le vin » ;ḥnk jrṯ.t « offrir le lait » ;ḥnk mȝʿ.t « offrir la maât » ;ḥnk šȝ « donner le vin » ;ḥnk šʿy « offrir le sable » ;ḥnk šw.ty « présenter/offrir les deux plumes » ;ḥnk šmr.t « présenter l'arc » ;ḥnk šns « offrir le pain-chénes »Également dans les constructions ḥnk (tp) m + nom de couronne signifiant « couronner » et ḥnk m ʿnḫ comme graphie de ḥn=k m ʿnḫ « aussi vite que possible » ; cf. ḥn « équiper, pourvoir ; assigner, confier, embaucher ; commander, contrôler ; arranger ; protéger » et ḥn « devenir frais, serein ».Cf. ḥnk.t « offrande, donation », ḥnk « (un vase) », ḥnk « terre donnée, donation (de terre) », ḥnk.w « briques », ḥnk.t « (un panier ; un coffre) » et ḥnk-nww / ḥnk « (un titre de prêtre) ».Voir également mḥnk et ḥnk « confident, intime ; récompensé », ḥnk.t « confidente » et ḥnk « envelopper (?) ».","['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', 'Faulkner (R.O.), A Concise Dictionary of Middle Egyptian, Oxford, 1962.', 'Wilson (P.), A Ptolemaic Lexicon. A Lexicographical Study of the Texts in the Temple of Edfu, OLA 78, 1997.', 'Lesko (L.H.), A Dictionary of Late Egyptian, 2e éd., Berkeley, 2002-2004 (2 vol.).', 'van der Molen (R.), A Hieroglyphic Dictionary of Egyptian Coffin Texts, ProblÄg 15, 2000.', 'Hannig (R.), Ägyptisches Wörterbuch I. Altes Reich und Erste Zwischenzeit (HannLex 4), KAW 98, 2003.', 'Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).', 'Meeks (D.), Année Lexicographique. Égypte ancienne, 2e éd., Paris, 1998 (3 vol.).', 'Borghouts (J.Fr.), van der Plas (D.), Coffin Texts Word Index, PIREI 6, 1998.', 'Cauville (S.), Le temple de Dendara. Les chapelles osiriennes – Index, BiEtud 119, 1997.', 'Cauville (S.), Dendara I. Traduction, OLA 81, 1998.', 'Cauville (S.), Dendara II. Traduction, OLA 88, 1999.', 'Cauville (S.), Dendara III. Traduction, OLA 95, 2000.', 'Cauville (S.), Dendara IV. Traduction, OLA 101, 2001.', 'Leitz (Chr.) et al., Lexikon der ägyptischen Götter und Götterbezeichnungen, OLA 110-116, 2002 (7 vol.).', 'Cauville (S.), Dendara V-VI. Les cryptes du temple d’Hathor II – Index phraséologique, OLA 132, 2004.', None, None, 'Erichsen (W.), Demotisches Glossar, Copenhague, 1954.', 'Johnson (J.) (éd.), The Demotic Dictionary of the Oriental Institute of the University of Chicago, Chicago, 2002.', 'Crum (W.E.), A Coptic Dictionary, Oxford, 1939 (réimpr. 1962).', 'Westendorf (W.), Koptisches Handwörterbuch. Bearbeitet auf Grundlage des Koptischen Handwörterbuchs von Wilhelm Spiegelberg, Heidelberg, 1977 (2e éd., 2008).', 'Černý (J.), Coptic Etymological Dictionary, Londres, 1976 (réimpr. 2010).', 'Vycichl (W.), Dictionnaire étymologique de la langue copte, Louvain, 1983.']"
